3.50E+01,0.00E+00,1.00E+00,6.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,3.55E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.50E+01,1.00E+00,1.00E+00,2.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,2.25E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.40E+01,0.00E+00,1.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.60E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.90E+01,3.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,1.00E+00,6.00E+00,1.00E+00,2.66E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
6.00E+01,0.00E+00,1.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,2.53E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.30E+01,0.00E+00,2.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.79E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
2.50E+01,9.00E+00,2.00E+00,6.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.74E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.10E+01,1.00E+00,1.00E+00,2.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,8.12E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.80E+01,0.00E+00,1.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,3.57E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.70E+01,0.00E+00,1.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,2.32E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.40E+01,1.00E+00,2.00E+00,2.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,9.10E+01,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.60E+01,0.00E+00,1.00E+00,2.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.58E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.10E+01,4.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,2.00E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.40E+01,4.00E+00,0.00E+00,6.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.72E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.50E+01,9.00E+00,1.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,3.49E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.80E+01,9.00E+00,2.00E+00,6.00E+00,0.00E+00,0.00E+00,1.00E+00,1.00E+00,6.00E+00,1.00E+00,2.00E+01,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.10E+01,0.00E+00,0.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,2.46E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.10E+01,4.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,5.29E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.90E+01,0.00E+00,1.00E+00,6.00E+00,0.00E+00,1.00E+00,1.00E+00,1.00E+00,6.00E+00,1.00E+00,1.92E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.90E+01,9.00E+00,1.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.47E+03,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,1.00E+00
3.40E+01,0.00E+00,1.00E+00,3.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.88E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.50E+01,0.00E+00,1.00E+00,6.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.80E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.30E+01,1.00E+01,1.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,5.45E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.20E+01,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.00E+00,6.00E+00,1.00E+00,5.83E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.50E+01,7.00E+00,1.00E+00,5.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,2.21E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.20E+01,4.00E+00,1.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,4.26E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.70E+01,9.00E+00,2.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.97E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.40E+01,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,2.57E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.90E+01,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,5.50E+01,3.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.20E+01,0.00E+00,0.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.97E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.20E+01,0.00E+00,0.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.90E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.40E+01,3.00E+00,1.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,3.00E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.50E+01,0.00E+00,1.00E+00,3.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.23E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.50E+01,7.00E+00,0.00E+00,3.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.94E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.70E+01,4.00E+00,1.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,3.37E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.60E+01,1.00E+00,1.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,2.86E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.20E+01,0.00E+00,0.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,2.47E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.90E+01,1.00E+00,0.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,4.39E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.10E+01,7.00E+00,1.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.39E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.50E+01,9.00E+00,1.00E+00,3.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,7.90E+01,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.20E+01,0.00E+00,1.00E+00,6.00E+00,0.00E+00,1.00E+00,1.00E+00,1.00E+00,6.00E+00,1.00E+00,1.75E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.20E+01,0.00E+00,1.00E+00,6.00E+00,0.00E+00,0.00E+00,1.00E+00,1.00E+00,6.00E+00,1.00E+00,2.62E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.00E+01,0.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,6.10E+01,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.10E+01,9.00E+00,0.00E+00,5.00E+00,0.00E+00,1.00E+00,1.00E+00,1.00E+00,6.00E+00,1.00E+00,7.80E+01,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.60E+01,5.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.02E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.70E+01,1.00E+00,1.00E+00,1.00E+00,0.00E+00,1.00E+00,1.00E+00,1.00E+00,6.00E+00,1.00E+00,1.43E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.70E+01,1.00E+00,1.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,3.45E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.20E+01,4.00E+00,1.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.85E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.90E+01,4.00E+00,0.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,2.07E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.40E+01,7.00E+00,1.00E+00,3.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.25E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.30E+01,1.00E+01,2.00E+00,6.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,2.40E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.90E+01,4.00E+00,1.00E+00,6.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.93E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.30E+01,1.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.36E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.50E+01,0.00E+00,2.00E+00,3.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,3.38E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.10E+01,1.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,8.70E+01,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.60E+01,1.00E+00,1.00E+00,2.00E+00,0.00E+00,1.00E+00,1.00E+00,1.00E+00,6.00E+00,1.00E+00,9.80E+01,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.30E+01,9.00E+00,2.00E+00,5.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.86E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.90E+01,7.00E+00,1.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,5.79E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
2.40E+01,4.00E+00,2.00E+00,6.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.65E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.70E+01,2.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,8.50E+01,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
3.80E+01,7.00E+00,1.00E+00,3.00E+00,0.00E+00,1.00E+00,1.00E+00,1.00E+00,6.00E+00,1.00E+00,5.06E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
5.40E+01,4.00E+00,0.00E+00,6.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,8.43E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.50E+01,9.00E+00,1.00E+00,6.00E+00,0.00E+00,1.00E+00,1.00E+00,1.00E+00,6.00E+00,1.00E+00,2.92E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.30E+01,7.00E+00,1.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,9.30E+01,3.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.60E+01,4.00E+00,1.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,6.00E+00,1.00E+00,1.28E+02,2.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
4.40E+01,7.00E+00,1.00E+00,3.00E+00,0.00E+00,1.00E+00,1.00E+00,1.00E+00,6.00E+00,1.00E+00,1.07E+02,1.00E+00,9.99E+02,0.00E+00,1.00E+00,1.10E+00,9.40E+01,-3.64E+01,4.86E+00,5.19E+03,0.00E+00
